      11723.2     0.846334
      11739.6     0.848760
      11756.1     0.849386
      11772.5     0.848244
      11788.9     0.845408
      11805.4     0.840994
      11821.8     0.835164
      11838.3     0.828122
      11854.7     0.820112
      11871.2     0.811416
      11887.6     0.802342
      11904.1     0.793218
      11920.5     0.784382
      11936.9     0.776169
      11953.4     0.768896
      11969.8     0.762852
      11986.3     0.758286
      12002.7     0.755395
      12019.2     0.754322
      12035.6     0.755159
      12052.1     0.757944
      12068.5     0.762672
      12084.9     0.769302
      12101.4     0.777764
      12117.8     0.787957
      12134.3     0.799743
      12150.7     0.812930
      12167.2     0.827236
      12183.6     0.842239
      12200.1     0.857296
      12216.5     0.871444
      12232.9     0.883280
      12249.4     0.890872
      12265.8     0.891755
      12282.3     0.883146
      12298.7     0.862481
      12315.2     0.828235
      12331.6     0.780716
      12348.0     0.722342
      12364.5     0.657111
      12380.9     0.589514
      12397.4     0.523497
      12413.8     0.461902
      12430.3     0.406392
      12446.7     0.357691
      12463.2     0.315878
      12479.6     0.280649
      12496.0     0.251493
      12512.5     0.227805
      12528.9     0.208938
      12545.4     0.194247
      12561.8     0.183101
      12578.3     0.174909
      12594.7     0.169127
      12611.2     0.165272
      12627.6     0.162921
      12644.0     0.161720
      12660.5     0.161376
      12676.9     0.161652
      12693.4     0.162364
      12709.8     0.163369
      12726.3     0.164561
      12742.7     0.165859
      12759.2     0.167205
      12775.6     0.168555
      12792.0     0.169880
      12808.5     0.171159
      12824.9     0.172379
      12841.4     0.173529
      12857.8     0.174606
      12874.3     0.175605
      12890.7     0.176526
      12907.2     0.177370
      12923.6     0.178138
      12940.0     0.178833
      12956.5     0.179456
      12972.9     0.180011
      12989.4     0.180501
      13005.8     0.180931
      13022.3     0.181304
      13038.7     0.181625
      13055.2     0.181899
      13071.6     0.182132
      13088.0     0.182329
      13104.5     0.182498
      13120.9     0.182646
      13137.4     0.182780
      13153.8     0.182910
      13170.3     0.183043
      13186.7     0.183189
      13203.2     0.183360
      13219.6     0.183565
      13236.0     0.183815
      13252.5     0.184123
      13268.9     0.184500
      13285.4     0.184959
      13301.8     0.185513
      13318.3     0.186174
      13334.7     0.186956
      13351.1     0.187873
      13367.6     0.188938
      13384.0     0.190164
      13400.5     0.191567
      13416.9     0.193159
      13433.4     0.194955
      13449.8     0.196968
      13466.3     0.199212
      13482.7     0.201699
      13499.1     0.204444
      13515.6     0.207457
      13532.0     0.210752
      13548.5     0.214339
      13564.9     0.218228
      13581.4     0.222428
      13597.8     0.226948
      13614.3     0.231792
      13630.7     0.236964
      13647.1     0.242466
      13663.6     0.248295
      13680.0     0.254446
      13696.5     0.260908
      13712.9     0.267665
