      11723.2     0.878272
      11739.6     0.879776
      11756.1     0.879792
      11772.5     0.878369
      11788.9     0.875584
      11805.4     0.871544
      11821.8     0.866389
      11838.3     0.860284
      11854.7     0.853422
      11871.2     0.846018
      11887.6     0.838299
      11904.1     0.830504
      11920.5     0.822872
      11936.9     0.815637
      11953.4     0.809020
      11969.8     0.803225
      11986.3     0.798433
      12002.7     0.794800
      12019.2     0.792454
      12035.6     0.791497
      12052.1     0.792005
      12068.5     0.794030
      12084.9     0.797603
      12101.4     0.802727
      12117.8     0.809375
      12134.3     0.817477
      12150.7     0.826902
      12167.2     0.837417
      12183.6     0.848639
      12200.1     0.859956
      12216.5     0.870435
      12232.9     0.878699
      12249.4     0.882853
      12265.8     0.880475
      12282.3     0.868842
      12298.7     0.845453
      12315.2     0.808833
      12331.6     0.759300
      12348.0     0.699219
      12364.5     0.632465
      12380.9     0.563358
      12397.4     0.495657
      12413.8     0.432013
      12430.3     0.373931
      12446.7     0.321994
      12463.2     0.276176
      12479.6     0.236105
      12496.0     0.201242
      12512.5     0.171002
      12528.9     0.144818
      12545.4     0.122167
      12561.8     0.102584
      12578.3    0.0856676
      12594.7    0.0710722
      12611.2    0.0585055
      12627.6    0.0477224
      12644.0    0.0385223
      12660.5    0.0307477
      12676.9    0.0242863
      12693.4    0.0190783
      12709.8    0.0151227
      12726.3    0.0124559
      12742.7    0.0110547
      12759.2    0.0107065
      12775.6    0.0110399
      12792.0    0.0116964
      12808.5    0.0124334
      12824.9    0.0131188
      12841.4    0.0136924
      12857.8    0.0141344
      12874.3    0.0144463
      12890.7    0.0146412
      12907.2    0.0147384
      12923.6    0.0147607
      12940.0    0.0147332
      12956.5    0.0146831
      12972.9    0.0146393
      12989.4    0.0146329
      13005.8    0.0146971
      13022.3    0.0148672
      13038.7    0.0151802
      13055.2    0.0156730
      13071.6    0.0163797
      13088.0    0.0173276
      13104.5    0.0185347
      13120.9    0.0200082
      13137.4    0.0217463
      13153.8    0.0237412
      13170.3    0.0259818
      13186.7    0.0284562
      13203.2    0.0311534
      13219.6    0.0340634
      13236.0    0.0371776
      13252.5    0.0404889
      13268.9    0.0439917
      13285.4    0.0476811
      13301.8    0.0515537
      13318.3    0.0556069
      13334.7    0.0598388
      13351.1    0.0642486
      13367.6    0.0688361
      13384.0    0.0736019
      13400.5    0.0785472
      13416.9    0.0836738
      13433.4    0.0889843
      13449.8    0.0944816
      13466.3     0.100169
      13482.7     0.106051
      13499.1     0.112130
      13515.6     0.118412
      13532.0     0.124899
      13548.5     0.131597
      13564.9     0.138507
      13581.4     0.145632
      13597.8     0.152975
      13614.3     0.160534
      13630.7     0.168308
      13647.1     0.176293
      13663.6     0.184483
      13680.0     0.192865
      13696.5     0.201428
      13712.9     0.210150
      13729.4     0.219008
      13745.8     0.227969
      13762.3     0.236996
      13778.7     0.246040
      13795.1     0.255046
      13811.6     0.263947
      13828.0     0.272668
      13844.5     0.281121
      13860.9     0.289213
      13877.4     0.296839
      13893.8     0.303889
      13910.3     0.310253
      13926.7     0.315820
      13943.1     0.320484
      13959.6     0.324151
      13976.0     0.326745
      13992.5     0.328208
      14008.9     0.328508
      14025.4     0.327639
      14041.8     0.325623
      14058.3     0.322507
      14074.7     0.318361
      14091.1     0.313274
      14107.6     0.307350
      14124.0     0.300699
      14140.5     0.293436
      14156.9     0.285674
      14173.4     0.277520
      14189.8     0.269077
      14206.2     0.260433
