      11494.3     0.345482
      11627.9     0.345594
      11764.7     0.345707
      11904.8     0.345823
      12048.2     0.345942
      12195.1     0.346063
      12345.7     0.346187
      12500.0     0.346315
      12658.2     0.346445
      12820.5     0.346578
      12987.0     0.346716
      13157.9     0.346857
      13333.3     0.347001
      13513.5     0.347151
      13698.6     0.347304
      13888.9     0.347463
      14084.5     0.347627
      14285.7     0.347796
      14492.8     0.347971
      14705.9     0.348152
      14925.4     0.348339
      15151.5     0.348534
      15384.6     0.348736
      15625.0     0.348947
      15873.0     0.349166
      16129.0     0.349394
      16393.4     0.349632
      16666.7     0.349880
      16949.2     0.350140
      17241.4     0.350413
      17543.9     0.350698
      17857.1     0.350998
      18181.8     0.351313
      18518.5     0.351644
      18867.9     0.351994
      19230.8     0.352363
      19607.8     0.352753
      20000.0     0.353167
      20408.2     0.353605
      20833.3     0.354071
      21276.6     0.354566
      21739.1     0.355094
      22222.2     0.355659
      22727.3     0.356263
      23255.8     0.356911
      23809.5     0.357607
      24390.2     0.358357
      25000.0     0.359166
